first.name,last.name,ID,h.index,i10.index,citations,years.active,tweets,following,followers,username,twitter
Salah,Ahmed,pah183,4,1,36,25,,,,,0
Vugar,Ahmadov,pah186,3,0,12,7,,,,,0
Wasim,Ahmad,pah189,3,1,59,7,,,,,0
Shaghil,Ahmed,pah199,14,17,981,31,,,,,0
Stephen,Ahiabu,pah20,1,0,1,1,,,,,0
Saira,Ahmed,pah202,2,0,9,17,,,,,0
Amina,Sonje,pah205,1,0,2,19,,,,,0
Musa,Ahmed,pah210,1,0,2,4,,,,,0
Christian,Ahlin,pah212,7,7,289,10,,,,,0
Syed,Ahmed,pah26,1,1,47,1,,,,,0
Ibrahim,Ahamada,pah36,5,3,69,10,,,,,0
Rasha,Ahmed,pah42,2,1,16,5,,,,,0
Munir,Ahmad,pah45,7,4,168,22,,,,,0
Iftikhar,Ahmad,pah47,3,0,19,7,,,,,0
Ahmed,Loulit,pah48,4,4,63,2,,,,,0
Taleb,Ahmad,pah49,1,0,4,2,,,,,0
Vaqar,Ahmed,pah5,5,1,67,9,,,,,0
Elsadig,Ahmed,pah50,4,0,42,11,,,,,0
Abdul,Rashid,pah53,7,7,549,15,,,,,0
Nadim,Ahmad,pah56,6,6,241,13,,,,,0
Naved,Ahmad,pah58,4,1,31,21,,,,,0
Michael,Ahlheim,pah59,3,1,35,29,,,,,0
Waqas,Ahmed,pah62,3,0,29,6,,,,,0
Gabriel,Ahlfeldt,pah63,10,12,481,10,,,,,0
Mansur,Ahmed,pah64,1,0,4,6,,,,,0
Usman,Ahmad,pah66,2,1,45,1,,,,,0
John,Ahlquist,pah68,2,0,14,1,,,,,0
Akhter,Ahmed,pah69,12,14,356,24,,,,,0
Namkee,Ahn,pah7,7,5,379,16,,,,,0
Adnan,Ahmed,pah70,1,0,4,1,,,,,0
Syed,Ahsan,pah72,6,2,82,41,,,,,0
Mazbahul,Ahamad,pah73,3,1,48,7,,,,,0
Syud,Ahmed,pah76,5,2,99,11,,,,,0
Abdullahi,Ahmed,pah77,6,2,87,8,,,,,0
Taehyun,Ahn,pah79,4,1,43,9,,,,,0
Walid,Ahmed,pah80,1,0,4,9,,,,,0
Steffen,Ahrens,pah84,2,0,14,8,,,,,0
Abu,Ahmad,pah87,1,0,1,1,,,,,0
Gülbin,Sahinbeyoglu,pah92,7,6,168,13,,,,,0
Ather,Ahmed,pah94,2,1,22,14,,,,,0
Gerd,Ahlert,pah95,2,0,24,15,,,,,0
Shahid,Ahmed,pah96,2,0,7,10,,,,,0
Mahyudin,Ahmad,pah98,2,0,17,9,,,,,0
Andrew,Aitken,pai12,6,3,78,7,,,,,0
Hengjie,Ai,pai13,4,2,56,12,,,,,0
Chunrong,Ai,pai18,9,9,2190,15,,,,,0
Francesco,Aiello,pai2,8,6,201,19,,,,,0
David,Aikman,pai20,6,6,298,14,,,,,0
Marco,Airaudo,pai21,5,2,65,13,,,,,0
Emma,Aisbett,pai22,7,5,98,12,,,,,0
Yacine,Ait-Sahalia,pai23,21,27,2794,21,,,,,0
Rosa,Aisa,pai24,5,4,96,11,,,,,0
Karl,Aiginger,pai25,12,14,542,43,,,,,0
Toke,Aidt,pai26,17,23,1409,16,,,,,0
Jim,Airola,pai27,3,3,102,9,,,,,0
Eric,Aidoo,pai29,1,0,1,1,,,,,0
Carmen,Aina,pai31,4,2,55,6,,,,,0
Anne,Aidla,pai33,1,0,2,12,,,,,0
Ruta,Aidis,pai34,8,8,320,15,,,,,0
Sergey,Aivazian,pai35,5,0,51,16,,,,,0
Rahel,Aichele,pai36,6,6,190,6,,,,,0
Varouj,Aivazian,pai37,10,11,754,40,,,,,0
Robert,Aidoo,pai38,1,0,1,1,,,,,0
Ari,Aisen,pai39,7,6,270,12,,,,,0
S.,Aiyagari,pai4,21,24,3096,12,,,,,0
Fernando Antonio,Aiube,pai41,1,0,3,20,,,,,0
Jason,Aimone,pai43,3,3,68,5,,,,,0
Zouhair,Ait Benhamou,pai45,1,0,1,2,,,,,0
Michael,Aitken,pai51,9,7,300,31,,,,,0
Sreeramana,Aithal,pai52,4,0,57,1,,,,,0
Rafael,Aigner,pai54,2,0,11,4,,,,,0
Adam,Aiken,pai59,2,1,22,3,,,,,0
Ana,Aizcorbe,pai6,8,7,273,28,,,,,0
Matthias,Aistleitner,pai60,1,0,4,3,,,,,0
Takeshi,Aida,pai63,1,0,5,7,,,,,0
Shekhar,Aiyar,pai7,13,17,503,13,,,,,0
Joshua,Aizenman,pai8,34,94,3827,36,,,,,0
Anna,Aizer,pai9,14,16,643,18,,,,,0
Oluyede,Ajayi,paj10,3,1,27,7,,,,,0
Viktors,Ajevskis,paj11,5,0,43,13,,,,,0
Andrea,Ajello,paj16,3,2,83,5,,,,,0
Ahdi Noomen,Ajmi,paj18,8,7,240,8,,,,,0
Akinyemi,Ajibola,paj24,1,0,1,5,,,,,0
Olugbenga,Ajilore,paj29,3,1,22,12,4839,791,475,@gbenga_ajilore,1
Olubunmi,Ajani,paj9,2,0,10,1,,,,,0
Erkan,Aktas,pak10,1,0,3,13,,,,,0
Waqar,Akram,pak100,1,0,6,8,,,,,0
Shaheen,Akter,pak101,3,2,66,27,,,,,0
Cigdem,Akin,pak103,1,1,57,1,,,,,0
Sinan,Akdal,pak105,1,0,5,1,,,,,0
Alisher,Akhmedjonov,pak106,2,1,22,2,,,,,0
Nobuo,Akai,pak107,8,7,244,17,,,,,0
Fumio,Akiyoshi,pak108,2,0,11,5,,,,,0
Huseyin,Akkoyun,pak117,1,0,5,1,,,,,0
Bora,Aktan,pak119,2,0,20,5,,,,,0
Elcin,Akcura,pak120,2,0,7,4,,,,,0
Serife,Akin,pak121,2,0,18,8,,,,,0
Waheed,Akhter,pak125,1,0,8,6,,,,,0
Wisdom,Akpalu,pak127,4,2,70,9,,,,,0
Hiroya,Akiba,pak128,2,0,8,36,,,,,0
Faical,Akaichi,pak129,3,0,21,8,,,,,0
K. Ali,Akkemik,pak13,5,3,86,12,421,44,152,@akkemik,1
Olusegun,Akanbi,pak130,2,0,10,13,,,,,0
Kentaro,Akashi,pak131,3,2,41,6,,,,,0
Anthony,Akinlo,pak132,7,7,397,21,,,,,0
Maryia,Akulava,pak133,1,0,1,2,,,,,0
Ken-Ichi,Akao,pak134,4,1,41,13,,,,,0
Usenobong,Akpan,pak136,4,2,59,3,,,,,0
Yaa,Akosa Antwi,pak139,3,2,71,8,,,,,0
Yasin,Akcelik,pak143,5,2,52,2,,,,,0
Yildiz,Akkaya,pak147,1,1,13,1,,,,,0
Maria,Akers,pak148,2,0,11,8,,,,,0
Yusuf Emre,Akgunduz,pak150,3,1,24,7,,,,,0
Muhammad,Akhtar,pak151,1,0,1,1,,,,,0
Mashfique,Akbar,pak152,1,0,3,1,,,,,0
Alexey,Akimov,pak154,1,0,3,2,,,,,0
Pelin,Akyol,pak155,1,0,5,3,,,,,0
Cevat Giray,Aksoy,pak156,1,0,1,2,1274,492,930,@cevatgirayaksoy,1
Minhas,Akbar,pak166,1,0,2,1,,,,,0
Uduak,Akpan,pak167,2,2,37,1,,,,,0
Tolga,Aksoy,pak179,1,0,1,9,,,,,0
Michaël,Aklin,pak181,2,1,21,3,,,,,0
Tinatin,Akhvlediani,pak182,1,0,1,1,,,,,0
Sibel,Caskurlu,pak183,3,1,25,10,,,,,0
Omokolade,Akinsomi,pak185,2,0,13,3,,,,,0
Haroon,Akram-Lodhi,pak189,3,0,21,16,,,,,0
Sherzod,Akhundjanov,pak192,1,0,4,4,,,,,0
Murat,Akkaya,pak194,1,0,1,1,,,,,0
Eizo,Akiyama,pak195,5,2,68,16,,,,,0
Agha,Akram,pak196,1,0,8,3,,,,,0
Billur,Aksoy,pak197,1,0,1,1,,,,,0
Ufuk,Akcigit,pak203,13,15,592,12,,,,,0
Hafiz,Akhand,pak205,4,1,25,18,,,,,0
Akhmadi,Akhmadi,pak208,3,0,14,5,,,,,0
Lateef,Akanni,pak209,2,1,12,3,,,,,0
Renzo,Akkerman,pak21,2,1,38,6,,,,,0
Eric,Akobeng,pak210,2,0,8,1,,,,,0
Mustafa,Cakir,pak214,2,0,13,6,,,,,0
Seyi,Akadiri,pak216,1,0,2,2,112,149,76,@sainty02,1
Ergin,Akalpler,pak218,7,5,116,1,,,,,0
Ahmet,Akyol,pak22,4,3,125,9,,,,,0
Ugur,Akman,pak29,2,1,25,10,,,,,0
Sajjad,Akbar,pak3,1,0,3,1,,,,,0
Richard,Akresh,pak31,12,14,608,13,,,,,0
Semih,Akçomak,pak33,5,1,116,15,,,,,0
Cem,Akyurek,pak34,2,1,21,5,,,,,0
Yunus,Aksoy,pak4,8,7,258,18,,,,,0
Qaisar,Akram,pak42,8,7,457,17,,,,,0
Ozge,Akinci,pak43,6,4,141,14,,,,,0
Zelal,Aktas,pak44,4,4,66,15,,,,,0
Jiro,Akahori,pak46,3,0,34,18,,,,,0
Brou,Aka,pak47,2,1,34,6,,,,,0
Mustafa,Akal,pak50,1,0,2,9,,,,,0
Jay,Akridge,pak53,8,4,169,30,,,,,0
John,Akin,pak55,11,13,327,32,,,,,0
Hideo,Akabayashi,pak56,2,2,38,2,,,,,0
Ali,Akarca,pak57,3,2,69,38,,,,,0
Naseem,Faraz,pak58,5,5,177,1,,,,,0
Omolara,Akanji,pak6,1,0,2,9,,,,,0
Zafer,Akin,pak60,3,1,25,11,,,,,0
Sacit,Akdede,pak63,2,0,12,8,,,,,0
Mevlude,Akbulut-Yuksel,pak64,5,1,120,8,,,,,0
Mamoun,Akroush,pak65,1,0,1,2,,,,,0
Anders,Akerman,pak67,4,4,161,11,,,,,0
George,Akerlof,pak7,31,44,11134,48,,,,,0
Alpaslan,Akay,pak73,7,7,198,5,,,,,0
Naeem,Akram,pak74,3,1,21,9,,,,,0
Metin,Akyol,pak75,1,0,5,2,,,,,0
Elif,Akben Selçuk,pak76,1,0,2,1,,,,,0
Syed,Akbari,pak77,4,4,92,28,,,,,0
Kamiljon,Akramov,pak78,5,1,55,10,,,,,0
Sonia,Akter,pak81,7,5,124,5,,,,,0
Alexandr,Akimov,pak84,3,0,32,16,,,,,0
Randall,Akee,pak85,7,4,175,11,,,,,0
Kurmas,Akdogan,pak88,4,1,34,11,,,,,0
Jalal,Akhavein,pak9,5,3,314,11,,,,,0
Philip,Akiode,pak92,1,0,2,1,,,,,0
Esra,Akdeniz Duran,pak93,2,2,76,1,,,,,0
Amanar,Akhabbar,pak96,1,0,4,8,,,,,0
Takahiro,Akita,pak97,5,3,132,35,,,,,0
Fatih,Akici,pak98,1,0,5,1,,,,,0
Galip,Altinay,pal100,3,3,338,14,,,,,0
Knut,Alfsen,pal102,5,3,74,22,,,,,0
Nizar,Allouch,pal104,7,6,175,16,,,,,0
Peter,Alders,pal112,2,0,13,17,,,,,0
Paula,Albuquerque,pal113,2,0,7,14,,,,,0
Francisco,Alvarez-Cuadrado,pal114,9,9,318,15,,,,,0
Rui,Alves,pal122,2,0,14,14,,,,,0
Heidi,Albers,pal125,9,9,281,25,,,,,0
Amjad,Al-Nasser,pal127,2,1,18,12,,,,,0
David,Albouy,pal128,12,13,504,10,,,,,0
Ian,Alexander,pal13,6,5,110,24,,,,,0
Alain,Finet,pal131,2,1,18,1,,,,,0
Michel,Albouy,pal134,3,1,31,47,,,,,0
Lorena,Alcázar,pal136,4,1,48,17,,,,,0
Sharon,Alvarez,pal137,2,1,40,1,,,,,0
Sumru,Altug,pal14,7,7,479,32,,,,,0
Angel,Alañon Pardo,pal140,2,2,44,16,,,,,0
Rita,Almeida,pal141,15,20,652,14,,,,,0
Amadeo,Alentorn,pal144,4,1,299,3,,,,,0
Jason,Allen,pal145,9,5,167,13,,,,,0
María,Alegre,pal146,1,0,1,7,,,,,0
Helena,Alves,pal147,2,0,13,9,,,,,0
Haitham,Al-Zoubi,pal148,2,0,22,13,,,,,0
Annika,Alexius,pal149,9,9,257,21,,,,,0
Sergio,Alves,pal151,6,4,126,15,,,,,0
Moawia,Alghalith,pal152,3,0,17,13,,,,,0
James,Albrecht,pal153,19,25,1984,37,,,,,0
Francisco,Alcalá,pal156,3,1,277,17,,,,,0
Joseph,Aldy,pal158,12,15,1101,20,,,,,0
Wilhelm,Althammer,pal159,3,1,35,18,,,,,0
Pedro,Albuquerque,pal16,4,3,106,17,,,,,0
Samer,Al-Rjoub,pal161,2,0,14,8,,,,,0
Lee,Alston,pal162,13,15,609,38,,,,,0
Alain,Ayong Le Kama,pal163,7,7,168,21,,,,,0
Facundo,Albornoz,pal164,7,3,382,13,,,,,0
Robert,Allen,pal165,14,25,1191,40,,,,,0
Michelle,Alexopoulos,pal166,9,6,292,18,,,,,0
P,Allen,pal167,6,4,325,36,,,,,0
Samer,Al-Samarrai,pal169,5,3,79,16,,,,,0
Gilles,Alfandari,pal17,1,1,42,1,,,,,0
Amanat,Ali,pal170,1,0,3,5,,,,,0
Hunt,Allcott,pal171,10,10,375,12,,,,,0
Grant,Allan,pal172,9,9,267,15,,,,,0
Eduardo,Albuquerque,pal173,6,3,126,24,,,,,0
T.,Aldridge,pal174,4,3,85,6,,,,,0
Max,Albert,pal175,6,3,89,28,,,,,0
Luisa,Alemany,pal176,1,0,6,1,,,,,0
Randa,Alami,pal178,2,0,11,12,,,,,0
Javier,Alejo,pal181,4,2,58,10,,,,,0
S. Nageeb,Ali,pal182,7,6,136,10,,,,,0
Sule,Alan,pal184,9,9,271,15,,,,,0
Constantine,Alexandrakis,pal186,1,0,1,11,,,,,0
Pedro,Albarran,pal187,8,8,281,17,,,,,0
Ragna,Alstadheim,pal188,3,2,35,14,,,,,0
Corinne,Alexander,pal189,6,4,142,17,,,,,0
Pietro,Alessandrini,pal190,10,10,374,24,,,,,0
Paulo,Albuquerque,pal192,5,3,74,5,,,,,0
Douglas,Allen,pal193,12,13,592,29,,,,,0
Kevin,Albertson,pal194,2,0,10,22,,,,,0
Antonio,Almodovar,pal195,1,0,3,7,,,,,0
Breno,Albuquerque,pal197,1,0,2,1,,,,,0
Jonathan,Alevy,pal198,4,2,133,16,,,,,0
Sabina,Alkire,pal199,17,25,1463,20,,,,,0
Eduard,Alonso-Pauli,pal200,1,0,10,5,,,,,0
Alain,Bousquet,pal201,3,2,321,16,,,,,0
J.M.,Albala-Bertrand,pal202,6,4,195,23,,,,,0
Lucian,Albu,pal203,6,1,143,34,,,,,0
Daniel,Albalate,pal204,8,7,194,10,,,,,0
Hussein,Elasrag,pal206,1,1,13,13,,,,,0
Alberto,Alesina,pal207,65,117,18500,32,,,,,0
Tasneem,Alam,pal208,3,1,21,1,,,,,0
Nadir,Altinok,pal209,4,2,55,13,,,,,0
Maurice,Allais,pal21,4,2,61,32,,,,,0
C. Emre,Alper,pal211,12,17,365,21,,,,,0
Luigi,Aldieri,pal212,3,1,54,13,,,,,0
Abul,Al-Amin,pal213,3,1,23,6,,,,,0
Gordon,Alexander,pal215,13,17,731,41,,,,,0
Antonio,Alvarez,pal217,9,9,328,18,,,,,0
Fernando,Alexandre,pal218,5,2,87,10,,,,,0
Angel,Alonso Arroba,pal221,1,0,1,1,,,,,0
Arash,Aloosh,pal222,1,0,2,2,,,,,0
Armida,Alisjahbana,pal225,3,2,67,16,,,,,0
Abhinav,Alakshendra,pal227,1,0,9,1,,,,,0
Sami,Alpanda,pal228,8,8,180,8,,,,,0
Rosa,Garcia Almada,pal229,5,1,50,1,,,,,0
Albert,Breton,pal230,1,0,5,38,,,,,0
Gani,Aldashev,pal231,6,4,197,10,,,,,0
Leonardo,Alencar,pal233,4,2,85,10,,,,,0
Shah Jamal,Alam,pal234,1,0,2,5,,,,,0
Constantinos,Alexiou,pal237,3,2,53,16,,,,,0
Mariya,Aleksynska,pal238,7,5,207,13,,,,,0
Hoda,Ali,pal239,1,0,1,1,,,,,0
Ingela,Alger,pal24,9,8,247,19,,,,,0
Julian,Alston,pal240,21,42,1553,37,,,,,0
Steffen,Altmann,pal241,6,6,214,11,,,,,0
Pervaiz,Alam,pal243,4,2,53,26,,,,,0
Dionissi,Aliprantis,pal244,3,0,29,10,,,,,0
Claudio,Albanese,pal245,3,0,25,3,,,,,0
Marie-Laure,Allain,pal246,7,4,112,18,,,,,0
Caio,Almeida,pal249,7,3,101,12,,,,,0
Ahmet,Alkan,pal252,7,7,258,35,,,,,0
Matthew,Allen,pal256,1,0,1,8,,,,,0
Johan,Almenberg,pal259,4,3,81,5,,,,,0
Carol,Alexander,pal264,11,11,402,24,,,,,0
Jorge,Alcalde-Unzu,pal265,5,3,73,11,,,,,0
Joseph,Altonji,pal266,31,50,5161,38,,,,,0
Syed,Ali,pal268,3,0,30,23,,,,,0
Jose,Alcalde,pal27,9,9,368,25,,,,,0
Giorgia,Albertin,pal272,1,0,3,1,,,,,0
Roberto,Alvarez,pal274,13,15,696,18,,,,,0
Daniel Ayalew,Ali,pal275,10,10,383,20,,,,,0
Md. Mahmudul,Alam,pal276,2,1,98,9,,,,,0
Christos,Alexakis,pal277,5,2,47,17,,,,,0
Mouawiya,Al Awad,pal278,3,2,78,7,11,7,2,@mouawiya,1
Paul,Alagidede,pal280,7,4,149,11,,,,,0
Harold,Alderman,pal282,26,64,2610,39,,,,,0
Olivier,Allais,pal285,5,4,121,12,,,,,0
Rafaelita,Aldaba,pal287,5,0,98,25,,,,,0
Vicente,Albornoz,pal289,2,1,16,2,,,,,0
Paul,Allanson,pal291,9,7,212,25,,,,,0
Shehu,Aliyu,pal292,3,1,54,6,,,,,0
Rob,Alessie,pal293,18,24,1269,33,,,,,0
Omar,Al-Ubaydli,pal295,7,4,153,8,,,,,0
Caruntu,Alexandru,pal297,1,0,3,8,,,,,0
Mohammad,Alauddin,pal298,8,8,209,36,,,,,0
Larbi,Alaoui,pal299,2,1,35,2,,,,,0
Stefania,Albanesi,pal30,11,11,661,18,,,,,0
Pablo,Alonso González,pal303,1,0,2,12,,,,,0
Luca,Alinovi,pal306,1,0,3,1,,,,,0
Luis,Albisu,pal307,5,4,77,37,,,,,0
Cristina,Alpopi,pal308,1,0,1,2,,,,,0
Sönke,Albers,pal311,5,2,78,39,,,,,0
James,Alleman,pal315,4,2,47,27,,,,,0
Vida Lina,Alpuerto,pal316,1,0,6,1,,,,,0
Amjad,Ali,pal319,1,0,6,6,,,,,0
Anna,Alberini,pal320,20,35,1453,18,,,,,0
James,Allen,pal321,1,1,194,1,,,,,0
Alexandre,Almeida,pal323,3,1,20,10,,,,,0
Muhammad,Ali,pal324,1,0,5,8,,,,,0
Mohammed,Alzahrani,pal327,3,2,43,4,,,,,0
Carlo,Alcaraz Pribaz,pal329,2,1,58,11,,,,,0
Marta,Aloi,pal331,6,3,83,18,,,,,0
Caroline,Allonier,pal332,1,0,1,1,,,,,0
Majid,Al-Sadoon,pal333,1,0,5,8,,,,,0
Dony,Alex,pal335,2,0,5,1,,,,,0
Alisher,Aldashev,pal337,6,4,134,9,,,,,0
Huson,Ali Ahmed,pal338,6,4,104,9,,,,,0
Rodrigo,Alfaro,pal339,5,4,116,14,,,,,0
Rosanne,Altshuler,pal34,12,14,626,29,,,,,0
Simone,Alfarano,pal340,12,13,485,16,,,,,0
Jorge,Alvis,pal341,2,0,7,9,,,,,0
Barbara,Alexander,pal342,4,3,50,7,,,,,0
Stephen,Allan,pal343,2,1,21,11,,,,,0
Joaquín,Aldás,pal344,2,0,8,18,,,,,0
Aynur,Alptekin,pal345,1,1,44,3,,,,,0
Annette,Alstadsæter,pal346,6,4,109,16,,,,,0
Cinzia,Alcidi,pal347,6,6,147,15,,,,,0
Luis,Alvarez,pal348,13,13,1113,25,,,,,0
Shamsul,Alam,pal352,1,0,8,20,,,,,0
Fernando,Alvarez,pal356,20,24,1671,17,,,,,0
Claudiu,Albulescu,pal359,5,2,95,11,,,,,0
Mohammad,Alenezi,pal36,1,0,2,9,,,,,0
Sadegh,Alhosseini,pal360,1,0,2,1,,,,,0
Julio,Alonso,pal362,3,0,37,20,,,,,0
Jose Luis,Alvarez Arce,pal363,2,0,9,4,,,,,0
Harun,Alp,pal364,7,3,135,9,,,,,0
Fahad,Alturki,pal365,2,1,13,1,,,,,0
José,Alfaro,pal367,3,0,16,19,,,,,0
Isabel,Alvarez,pal368,4,2,53,14,,,,,0
Guillaume,All��gre,pal370,4,0,31,12,"4,868","1,435",3748,@g_allegre,1
Moisa,Altar,pal371,2,0,13,1,,,,,0
Eric,Aldrich,pal373,5,3,99,11,,,,,0
Julien,Albertini,pal374,3,1,36,8,,,,,0
Ghazi,Al-Assaf,pal375,1,0,1,1,,,,,0
Andr��s,�lvarez,pal376,2,0,9,15,5267,565,908,@aalvarezgallo,1
Jorge,Alonso-Ortiz,pal381,3,2,73,7,,,,,0
Gloria,Alarcón-García,pal382,1,0,1,1,,,,,0
George,Alogoskoufis,pal385,12,13,617,34,,,,,0
Michael,Alexeev,pal386,10,11,417,32,,,,,0
Jörn,Altmann,pal387,4,2,100,17,,,,,0
Rebecca,Allen,pal388,6,2,84,12,,,,,0
Maria do Céu,Alves,pal389,1,0,1,2,,,,,0
Jaime,Alonso-Carrera,pal39,8,7,243,21,,,,,0
David,Alary,pal393,2,0,12,4,,,,,0
Christian,Almer,pal394,3,0,22,7,,,,,0
Ingvild,Almås,pal396,5,3,115,6,,,,,0
Carlos,Alves,pal397,3,2,37,15,,,,,0
Moneer,Alam,pal398,1,0,1,5,,,,,0
Carlos,Alós-Ferrer,pal4,11,12,416,18,,,,,0
Nilay,Aluftekin,pal400,1,0,2,6,,,,,0
Luis,Alvarez,pal401,10,10,266,21,,,,,0
Muhammad,Ali,pal403,2,0,5,8,,,,,0
Didier,Alia,pal404,2,0,7,8,,,,,0
Martin,Altemeyer-Bartscher,pal405,2,1,22,10,,,,,0
Ali,Al-Sadig,pal406,4,2,47,6,,,,,0
Piergiorgio,Alessandri,pal407,7,7,269,17,,,,,0
Jeffrey,Alwang,pal408,11,13,408,26,,,,,0
Stilianos,Alexiadis,pal409,4,0,44,9,,,,,0
Vicent,Alcantara,pal412,7,7,272,21,,,,,0
Covadonga,Aldamiz-echevarría,pal415,1,0,1,10,,,,,0
Yonas,Alem,pal416,4,2,90,5,,,,,0
Pedro,Alviola,pal417,2,0,20,6,,,,,0
Yener,Altunbas,pal422,17,19,1363,21,,,,,0
Edward,Allen,pal423,2,1,24,26,,,,,0
Abdullah,Al-Hassan,pal425,3,1,26,3,,,,,0
Guido,Alfani,pal427,4,0,33,11,,,,,0
Mario,Alloza,pal428,2,0,6,8,,,,,0
David,Altig,pal429,10,10,899,23,,,,,0
Vitali,Alexeev,pal430,2,1,15,7,,,,,0
Usama,Al-mulali,pal431,2,0,8,1,,,,,0
Ümit,Alniacik,pal432,1,0,2,2,,,,,0
Miguel,Almunia,pal438,4,2,156,12,,,,,0
Vanda,Almeida,pal443,5,5,93,10,,,,,0
Amaia,Altuzarra,pal445,1,0,7,10,,,,,0
Alice,Albonico,pal446,3,0,23,7,,,,,0
Ahmed,Alhayky,pal447,1,0,3,1,,,,,0
Duha,Altindag,pal449,4,3,59,8,,,,,0
Amir,Alizadeh,pal450,7,6,177,10,,,,,0
Chaker,Aloui,pal451,12,12,506,13,,,,,0
Ron,Alquist,pal453,10,10,534,16,,,,,0
Nader,Ale Ebrahim,pal457,3,1,33,11,,,,,0
Marion,Allet,pal459,3,1,24,2,,,,,0
Morris,Altman,pal46,7,5,141,29,,,,,0
Inmaculada,Álvarez,pal460,4,1,62,18,,,,,0
Merima,Ali,pal463,3,1,28,8,,,,,0
Kim,Alexander,pal465,2,0,8,4,,,,,0
Joseph,Alba,pal466,6,4,136,18,,,,,0
Manuel Leonard,Albis,pal468,1,0,2,5,,,,,0
Alexander,Alexeev,pal469,1,0,1,6,,,,,0
Stuart,Allen,pal470,5,3,75,34,,,,,0
Imran,Ali,pal471,2,0,12,4,,,,,0
Mathilde,Almlund,pal474,1,1,231,1,,,,,0
Alper,Altinanahtar,pal475,2,0,13,1,,,,,0
Anamaria,Aldea,pal477,1,0,1,5,,,,,0
Wilfried,Altzinger,pal478,5,3,123,25,,,,,0
Luis,Alejos Marroquin,pal483,1,0,2,3,,,,,0
Isabel,Almudi,pal484,1,0,2,11,,,,,0
Mauricio,Alviar,pal486,2,0,13,15,,,,,0
James,Alm,pal49,25,56,2567,36,,,,,0
Douglas,Alencar,pal490,1,0,1,2,,,,,0
Fardous,Alom,pal491,2,0,16,6,,,,,0
Carlos Antonio,Albacete-Sáez,pal493,1,0,8,5,,,,,0
Faris,ALShubiri,pal494,2,0,8,2,,,,,0
Shaista,Alam,pal495,4,2,67,12,,,,,0
James,Alvey,pal496,2,0,13,14,,,,,0
Guillermo,Alves,pal497,3,0,22,9,"11,900","1,215",1032,@guillermo_alves,1
Björn,Alecke,pal499,7,4,148,15,,,,,0
Manuel,Albaladejo,pal5,5,3,253,3,,,,,0
José,Alcantud,pal50,6,1,84,18,,,,,0
Scott,Albers,pal500,2,0,7,4,,,,,0
Felician,Alecu,pal502,1,0,3,9,,,,,0
G,Alexander,pal505,2,0,10,8,,,,,0
Claudia,Alvarez,pal506,2,1,23,6,,,,,0
Sergio,Alessandrini,pal507,2,0,11,24,,,,,0
Jean-Pierre,Allegret,pal509,6,6,158,23,,,,,0
Yann,Algan,pal51,20,29,1539,17,,,,,0
Cecilia,Alexandri,pal510,3,0,19,12,,,,,0
Miriam,Altman,pal513,3,0,18,18,,,,,0
Philippe,Alby,pal517,2,1,17,3,,,,,0
Abdul,Aleem,pal519,3,1,51,4,,,,,0
Heba,Ali,pal520,1,0,3,1,,,,,0
Alonso,Alejandro,pal522,1,0,8,1,,,,,0
Matilda,Alexandrova,pal523,1,0,4,10,,,,,0
Olga,Alonso-Villar,pal524,7,5,151,21,,,,,0
Ruslan,Aliyev,pal525,1,0,4,3,,,,,0
Dante,Aldrighi,pal526,3,0,18,11,,,,,0
Ciprian,Alecu,pal527,1,0,1,3,,,,,0
Paulo,Alves,pal528,3,1,48,22,,,,,0
Amjad,Ali,pal529,4,3,119,7,,,,,0
Alberto,Alberdi,pal531,1,0,2,28,,,,,0
Alberto,Albahari,pal532,2,0,6,7,,,,,0
Shireen,AlAzzawi,pal535,3,0,17,8,,,,,0
Nicolás,Albacete,pal536,6,3,81,6,,,,,0
Koray,Alper,pal537,8,6,162,8,,,,,0
Omar,AlShehabi,pal538,3,1,26,7,,,,,0
Francisco,Alvarez Gonzalez,pal54,2,0,14,19,,,,,0
Jamie,Alcock,pal542,4,1,68,15,,,,,0
Tuna,Alemdar,pal545,1,0,1,2,,,,,0
Olivier,Allain,pal546,4,1,47,8,,,,,0
Bruno,Albuquerque,pal547,3,2,25,7,,,,,0
M. Shahid,Alam,pal55,5,3,81,32,,,,,0
Maria Rosaria,Alfano,pal551,2,0,11,10,,,,,0
Giuseppe,Albanese,pal552,4,1,33,7,,,,,0
Pavlos,Almanidis,pal556,2,0,5,2,,,,,0
Riadh,Aloui,pal557,6,4,268,6,,,,,0
Cornelia,Alboiu,pal559,1,0,2,2,,,,,0
Rasha,Alsakka,pal562,6,6,130,9,,,,,0
Arthur,Alik-Lagrange,pal565,2,0,8,4,,,,,0
Mohammad,Al-Rawwash,pal569,1,0,2,4,,,,,0
Hervé,Alexandre,pal57,4,2,60,24,,,,,0
Jose M.,Alonso,pal570,3,0,14,4,,,,,0
Simeon,Alder,pal572,3,2,39,7,,,,,0
Nabil,Ali,pal574,2,0,7,2,,,,,0
Munish,Alagh,pal577,1,0,1,2,,,,,0
Yoginder,Alagh,pal578,1,1,12,21,,,,,0
Fuad,Aleskerov,pal581,4,1,50,19,,,,,0
Shahzad,Alvi,pal582,1,0,2,1,,,,,0
Marina,Albanese,pal587,1,0,8,12,,,,,0
Samson,Aladejare,pal588,1,0,1,1,,,,,0
Alain,Alcouffe,pal589,2,1,28,41,,,,,0
